Date,Open,High,Low,Close,Adj Close,Volume
2016-09-09,111.720001,111.730003,109.650002,109.660004,102.516533,3337400
2016-09-12,109.190002,111.400002,109.050003,111.190002,103.946854,3043500
2016-09-13,109.949997,110.010002,108.570000,108.919998,102.320755,5122100
2016-09-14,109.050003,109.709999,108.610001,108.930000,102.330132,2041600
2016-09-15,108.860001,110.250000,108.739998,110.050003,103.382286,2960400
2016-09-16,109.750000,109.769997,109.220001,109.610001,102.968925,2779400
2016-09-19,110.190002,110.500000,109.519997,109.769997,103.119247,3430200
2016-09-20,110.290001,110.330002,109.690002,109.720001,103.072281,1603400
2016-09-21,110.110001,111.080002,109.709999,110.980003,104.255936,1971800
2016-09-22,111.629997,111.919998,111.529999,111.790001,105.016838,1525300
2016-09-23,111.589996,111.680000,111.110001,111.150002,104.415627,1531900
2016-09-26,110.639999,110.870003,110.209999,110.269997,103.588943,2136700
2016-09-27,110.230003,110.949997,109.989998,110.900002,104.180779,1292400
2016-09-28,111.059998,111.599998,110.459999,111.550003,104.791397,1439800
2016-09-29,111.480003,111.620003,110.169998,110.459999,103.767418,2037100
2016-09-30,110.970001,111.709999,110.750000,111.330002,104.584724,1722500
2016-10-03,111.089996,111.230003,110.629997,110.989998,104.265320,2207600
2016-10-04,111.120003,111.220001,110.099998,110.489998,103.795609,2701100
2016-10-05,110.779999,111.220001,110.589996,110.919998,104.199570,2119000
2016-10-06,110.750000,111.089996,110.389999,110.959999,104.237129,1067600
2016-10-07,111.150002,111.230003,110.059998,110.540001,103.842575,1770400
2016-10-10,110.540001,111.440002,110.540001,111.139999,104.406235,1135000
2016-10-11,110.940002,110.949997,109.239998,109.660004,103.015900,1996900
2016-10-12,109.779999,110.129997,109.459999,109.790001,103.138031,1849100
2016-10-13,109.010002,109.720001,108.480003,109.400002,102.771660,1986200
2016-10-14,110.000000,110.320000,109.360001,109.370003,102.743469,2673900
2016-10-17,109.379997,109.540001,108.940002,109.059998,102.452271,2507700
2016-10-18,109.919998,110.029999,109.500000,109.699997,103.053482,1635200
2016-10-19,109.940002,110.250000,109.620003,110.050003,103.382286,1408200
2016-10-20,109.900002,110.169998,109.419998,109.839996,103.184998,2017000
2016-10-21,109.410004,109.900002,109.199997,109.800003,103.147430,1234400
2016-10-24,110.389999,110.599998,110.129997,110.349998,103.664093,2004700
2016-10-25,110.250000,110.330002,109.790001,109.879997,103.222572,2079100
2016-10-26,109.470001,109.970001,109.260002,109.550003,102.912567,1827200
2016-10-27,110.000000,110.000000,109.080002,109.180000,102.564987,1597800
2016-10-28,109.110001,109.559998,108.470001,108.820000,102.226776,2868100
2016-10-31,109.050003,109.209999,108.809998,108.889999,102.292549,1913600
2016-11-01,109.099998,109.190002,107.389999,108.080002,101.531624,3169800
2016-11-02,107.870003,108.080002,107.110001,107.330002,100.827072,2957400
2016-11-03,107.419998,107.629997,106.709999,106.860001,100.385559,2096400
2016-11-04,106.889999,107.510002,106.690002,106.790001,100.319786,2805400
2016-11-07,108.410004,109.169998,108.209999,109.150002,102.536804,2527700
2016-11-08,109.010002,109.989998,108.730003,109.620003,102.978333,2074200
2016-11-09,108.769997,111.330002,108.500000,110.980003,104.255936,6482000
2016-11-10,111.589996,112.129997,110.480003,111.370003,104.622299,5083500
2016-11-11,111.000000,111.510002,110.690002,111.410004,104.659882,4005200
2016-11-14,111.779999,112.050003,111.290001,111.699997,104.932312,5234000
2016-11-15,112.040001,112.599998,111.760002,112.570000,105.749588,6037200
2016-11-16,112.370003,112.529999,112.139999,112.410004,105.599297,7113900
2016-11-17,112.529999,113.040001,112.349998,112.980003,106.134758,1874800
2016-11-18,113.050003,113.120003,112.669998,112.769997,105.937485,2298200
2016-11-21,113.120003,113.629997,112.870003,113.620003,106.735970,2493900
2016-11-22,113.879997,114.040001,113.440002,113.949997,107.045975,2673200
2016-11-23,113.720001,114.120003,113.489998,114.110001,107.196281,1818700
2016-11-25,114.349998,114.550003,114.209999,114.550003,107.609619,889800
2016-11-28,114.320000,114.410004,113.800003,113.889999,106.989594,1849800
2016-11-29,113.900002,114.349998,113.680000,114.050003,107.139923,1544200
2016-11-30,114.470001,114.550003,113.779999,113.779999,106.886284,4406200
2016-12-01,114.029999,114.029999,113.070000,113.309998,106.444756,2601100
2016-12-02,113.339996,113.669998,113.150002,113.309998,106.444756,1755900
2016-12-05,113.900002,114.370003,113.769997,114.099998,107.186890,3842900
2016-12-06,114.339996,114.709999,114.019997,114.680000,107.731743,2357100
2016-12-07,114.629997,116.190002,114.510002,116.099998,109.065712,4000000
2016-12-08,116.180000,116.849998,115.970001,116.519997,109.460274,2679400
2016-12-09,116.769997,117.150002,116.620003,117.150002,110.052101,2310200
2016-12-12,117.120003,117.349998,116.589996,116.849998,109.770271,4224500
2016-12-13,117.300003,117.790001,117.129997,117.529999,110.409065,4393900
2016-12-14,117.480003,117.730003,116.230003,116.470001,109.413284,3885400
2016-12-15,116.559998,117.529999,116.500000,116.949997,109.864197,3343100
2016-12-16,117.269997,117.379997,116.589996,116.769997,109.695122,1991600
2016-12-19,116.959999,117.320000,116.800003,117.099998,110.005127,2405700
2016-12-20,116.879997,116.930000,116.599998,116.870003,110.474937,2942400
2016-12-21,116.870003,116.919998,116.540001,116.540001,110.162987,2248600
2016-12-22,116.419998,116.510002,115.980003,116.239998,109.879395,3105800
2016-12-23,116.230003,116.419998,116.129997,116.419998,110.049538,2325800
2016-12-27,116.570000,116.989998,116.500000,116.709999,110.323685,3386800
2016-12-28,116.879997,116.930000,115.660004,115.739998,109.406761,2591000
2016-12-29,115.739998,116.029999,115.470001,115.750000,109.416206,1622700
2016-12-30,116.000000,116.000000,114.959999,115.320000,109.009735,2909900
2017-01-03,116.150002,116.550003,115.489998,116.199997,109.841591,2731600
2017-01-04,116.470001,117.190002,116.419998,117.089996,110.682884,3228700
2017-01-05,116.949997,117.089996,116.400002,116.860001,110.465477,2604000
2017-01-06,117.019997,117.519997,116.639999,117.230003,110.815231,2317600
2017-01-09,117.099998,117.139999,116.739998,116.779999,110.389847,2461400
2017-01-10,116.760002,117.360001,116.620003,116.870003,110.474937,2055300
2017-01-11,116.910004,117.239998,116.489998,117.239998,110.824692,2751800
2017-01-12,117.040001,117.040001,116.010002,116.930000,110.531639,2342300
2017-01-13,116.989998,117.400002,116.980003,117.220001,110.805779,2031800
2017-01-17,116.860001,117.059998,116.470001,116.699997,110.314232,2583600
2017-01-18,116.800003,117.000000,116.480003,116.970001,110.569450,1901700
2017-01-19,117.029999,117.139999,116.239998,116.510002,110.134628,1899300
2017-01-20,116.839996,117.230003,116.589996,116.910004,110.512741,2636100
2017-01-23,116.750000,116.970001,116.169998,116.599998,110.219696,1938900
2017-01-24,116.820000,117.739998,116.739998,117.510002,111.079910,2165400
2017-01-25,118.019997,118.559998,117.940002,118.519997,112.034637,2427800
2017-01-26,118.559998,118.620003,118.230003,118.349998,111.873940,2178500
2017-01-27,118.449997,118.480003,118.019997,118.160004,111.694344,1479500
2017-01-30,117.730003,117.800003,116.680000,117.360001,110.938133,3006100
2017-01-31,117.000000,117.459999,116.730003,117.459999,111.032639,3309700
2017-02-01,117.860001,118.040001,117.070000,117.449997,111.023186,2614500
2017-02-02,117.209999,117.720001,117.019997,117.529999,111.098816,1745200
2017-02-03,117.989998,118.519997,117.919998,118.419998,111.940117,1837600
2017-02-06,118.260002,118.410004,117.940002,118.139999,111.675438,1598800
2017-02-07,118.430000,118.529999,117.959999,118.129997,111.665985,3365700
2017-02-08,118.129997,118.320000,117.690002,118.260002,111.788879,1836000
2017-02-09,118.260002,119.209999,118.260002,119.040001,112.526184,1635300
2017-02-10,119.290001,119.699997,119.209999,119.540001,112.998817,1837800
2017-02-13,119.919998,120.330002,119.870003,120.139999,113.565994,1985500
2017-02-14,120.099998,120.629997,119.849998,120.580002,113.981926,2051200
2017-02-15,120.570000,121.349998,120.449997,121.239998,114.605804,1998200
2017-02-16,121.250000,121.370003,120.639999,121.129997,114.501839,2034600
2017-02-17,120.660004,121.309998,120.660004,121.309998,114.671967,1948400
2017-02-21,121.550003,122.129997,121.389999,122.029999,115.352570,2422800
2017-02-22,121.820000,122.029999,121.680000,121.870003,115.201324,1974000
2017-02-23,122.209999,122.230003,121.320000,121.779999,115.116257,2024900
2017-02-24,121.379997,121.989998,121.239998,121.980003,115.305321,2962900
2017-02-27,121.919998,122.360001,121.739998,122.250000,115.560539,2625100
2017-02-28,122.180000,122.180000,121.610001,121.800003,115.135170,2231800
2017-03-01,122.809998,123.730003,122.650002,123.440002,116.685432,2874400
2017-03-02,123.419998,123.419998,122.610001,122.650002,115.938652,2421400
2017-03-03,122.629997,122.800003,122.330002,122.750000,116.033165,1651200
2017-03-06,122.480003,122.480003,121.900002,122.269997,115.579445,1716200
2017-03-07,122.209999,122.290001,121.750000,121.879997,115.210777,1612500
2017-03-08,121.989998,122.180000,121.470001,121.540001,114.889381,2374200
2017-03-09,121.599998,121.889999,121.019997,121.599998,114.946098,3852800
2017-03-10,122.190002,122.250000,121.459999,122.040001,115.362030,2987300
2017-03-13,122.059998,122.160004,121.860001,122.129997,115.447090,2003900
2017-03-14,121.870003,121.870003,121.239998,121.690002,115.031174,2269500
2017-03-15,121.980003,123.040001,121.889999,122.790001,116.070992,1892200
2017-03-16,122.959999,123.000000,122.430000,122.639999,115.929207,2050100
2017-03-17,122.839996,122.879997,122.449997,122.570000,115.863029,1974000
2017-03-20,122.510002,122.620003,122.070000,122.279999,115.588905,3239900
2017-03-21,122.690002,122.720001,120.440002,120.570000,113.972466,3355100
2017-03-22,120.480003,120.910004,120.099998,120.730003,114.123711,2896300
2017-03-23,120.660004,121.389999,120.470001,120.690002,114.085907,2257100
2017-03-24,120.419998,120.739998,119.660004,120.160004,114.097298,2305400
2017-03-27,119.180000,120.190002,118.889999,120.019997,113.964363,2927700
2017-03-28,119.959999,121.139999,119.779999,120.860001,114.761986,2699200
2017-03-29,120.879997,121.230003,120.580002,121.080002,114.970871,3196500
2017-03-30,121.139999,121.620003,120.989998,121.529999,115.398170,2076900
2017-03-31,121.419998,121.720001,121.260002,121.320000,115.198769,1815900
